                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     32,                0.83017,                0.58402,                 1.3228,                0.81334,                0.76721,                 0.8178,                0.43256,                 1.8296,                 0.7923,                 2.4162,             0.00048275,             0.00048275,             0.00048275
                     33,                0.82259,                0.57278,                 1.3177,                0.88749,                0.81221,                0.87391,                0.46907,                 1.7503,                0.76682,                 2.3539,               0.000458,               0.000458,               0.000458
                     34,                 0.8099,                0.56764,                 1.3108,                0.89522,                0.80522,                0.85322,                0.44911,                 1.8606,                0.75919,                 2.4323,             0.00043325,             0.00043325,             0.00043325
                     35,                0.79183,                0.55429,                 1.3004,                0.89677,                0.83037,                0.86606,                0.45406,                 1.8276,                0.74652,                 2.4252,              0.0004085,              0.0004085,              0.0004085
                     36,                0.78767,                0.54693,                 1.2946,                0.88802,                0.82641,                0.86734,                0.46084,                 1.7897,                0.77525,                 2.4101,             0.00038375,             0.00038375,             0.00038375
                     37,                0.77174,                0.53512,                  1.282,                0.82317,                 0.7715,                0.82229,                0.44902,                 1.7887,                0.77114,                 2.4051,               0.000359,               0.000359,               0.000359
                     38,                0.77165,                0.53138,                 1.2785,                0.89701,                0.83934,                0.90569,                0.49115,                 1.7159,                0.74828,                 2.2963,             0.00033425,             0.00033425,             0.00033425
                     39,                0.75662,                0.51721,                 1.2662,                0.87969,                0.82912,                0.85272,                0.45691,                  1.766,                0.75401,                 2.3649,              0.0003095,              0.0003095,              0.0003095
                     40,                0.74372,                0.51204,                 1.2621,                0.86415,                0.76727,                0.82044,                0.44139,                 1.8595,                0.78942,                 2.4752,             0.00028475,             0.00028475,             0.00028475
                     41,                0.75269,                0.47801,                 1.3687,                0.90464,                0.81279,                0.89981,                0.48393,                 1.7934,                0.74534,                 2.5041,                0.00026,                0.00026,                0.00026
                     42,                0.70564,                0.44263,                 1.3112,                0.87778,                0.81012,                 0.8864,                 0.4801,                 1.7594,                0.72697,                 2.3645,             0.00023525,             0.00023525,             0.00023525
                     43,                 0.6921,                0.42819,                 1.3117,                0.88612,                0.80402,                0.88582,                0.47382,                  1.823,                0.78753,                  2.534,              0.0002105,              0.0002105,              0.0002105
                     44,                0.66772,                0.41203,                 1.2921,                0.82911,                0.78445,                0.82255,                0.43569,                 1.8405,                0.79289,                 2.5582,             0.00018575,             0.00018575,             0.00018575
                     45,                 0.6525,                0.40336,                  1.277,                0.85175,                0.80419,                0.84888,                0.43853,                 1.8612,                0.79356,                 2.6051,               0.000161,               0.000161,               0.000161
