                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 0.9966,                0.71135,                 1.3991,                0.78407,                0.86404,                0.80808,                0.45987,                 1.7069,                0.89465,                 2.0322,              0.0006065,              0.0006065,              0.0006065
                     28,                0.98222,                0.69148,                 1.3817,                0.83285,                0.88068,                0.91107,                0.52618,                 1.6309,                0.82213,                 1.8767,             0.00058175,             0.00058175,             0.00058175
                     29,                0.97379,                0.68159,                 1.3767,                0.78821,                0.88512,                0.83053,                0.49088,                 1.5997,                0.97599,                 1.8621,               0.000557,               0.000557,               0.000557
                     30,                0.96029,                0.67072,                 1.3719,                0.77706,                0.91853,                0.88758,                0.52496,                 1.5441,                0.90991,                 1.8404,             0.00053225,             0.00053225,             0.00053225
                     31,                0.96348,                0.66916,                 1.3676,                0.74266,                0.88855,                0.86248,                0.47085,                 1.5931,                0.91663,                 1.8868,              0.0005075,              0.0005075,              0.0005075
                     32,                0.94444,                0.65087,                 1.3515,                0.74663,                0.86401,                0.83368,                0.46041,                  1.739,                0.90683,                 2.0375,             0.00048275,             0.00048275,             0.00048275
                     33,                0.93066,                0.64838,                 1.3393,                0.78758,                0.87974,                0.87961,                0.50021,                 1.6542,                0.84393,                 1.9711,               0.000458,               0.000458,               0.000458
                     34,                 0.9282,                0.64235,                 1.3376,                0.82753,                0.91341,                0.92439,                0.54963,                 1.5776,                0.79552,                 1.8167,             0.00043325,             0.00043325,             0.00043325
                     35,                0.91669,                0.63386,                 1.3365,                0.83758,                0.89169,                0.92251,                0.53263,                 1.6909,                0.79814,                 1.9601,              0.0004085,              0.0004085,              0.0004085
                     36,                 0.9131,                0.62045,                 1.3268,                0.77236,                0.84965,                0.83664,                0.48489,                 1.6801,                0.88069,                 2.0108,             0.00038375,             0.00038375,             0.00038375
                     37,                0.90214,                0.61942,                 1.3225,                0.79828,                0.89996,                0.89357,                 0.5036,                 1.6799,                0.82339,                 1.9655,               0.000359,               0.000359,               0.000359
                     38,                0.89774,                0.61382,                 1.3228,                0.77602,                0.89957,                0.87606,                0.50042,                 1.6787,                  0.882,                 1.9486,             0.00033425,             0.00033425,             0.00033425
                     39,                0.89313,                0.60954,                 1.3092,                0.81912,                0.87959,                0.87413,                0.51325,                 1.6782,                0.85503,                 1.9693,              0.0003095,              0.0003095,              0.0003095
                     40,                0.87873,                0.59758,                 1.3012,                0.80774,                0.89371,                0.89498,                  0.509,                 1.6208,                 0.8122,                  1.954,             0.00028475,             0.00028475,             0.00028475
